#Seen are the grid output values for t=0.200000. If you want to see which gridpoints corrosponds to which coordinate entry, see the gridmapping.txt file
#The following dimensions are plotted:
#Susceptibles
#Exposed
#Infected
#Recovered
#Deaths
#The values are plotted in the above order. Each dimension has 11 rows 
-1.03861e+262	1.37262e+261	2.84722e+07	-2.41754e+08	7.75026e+08	6.86309e+260	-1.03772e+262	6.58336e+262	-2.10991e+263	3.31167e+263	-2.10991e+263	
6.64942e+262	-1.03861e+262	6.86309e+260	1.64686e+09	-3.87977e+09	4.98059e+09	2.74523e+261	-3.10723e+262	1.31696e+263	-2.31764e+263	1.31616e+263	
-3.11584e+262	2.74523e+261	2.06883e+09	-6.37519e+09	1.06597e+10	-1.49248e+10	1.06597e+10	4.11785e+261	-3.10492e+262	6.92796e+262	-3.11584e+262	
4.11785e+261	1.64686e+09	-6.37519e+09	1.29417e+10	-2.3083e+10	1.95714e+10	-2.3083e+10	1.29417e+10	2.74523e+261	-1.03574e+262	2.74523e+261	
7.94774e+08	-3.87977e+09	1.06597e+10	-2.3083e+10	2.07364e+10	-2.67076e+10	2.07364e+10	-2.3083e+10	1.06604e+10	6.86309e+260	9.50958e+08	
-1.27431e+09	4.98552e+09	-1.49248e+10	1.95714e+10	-2.67076e+10	1.97668e+10	-2.67076e+10	1.95714e+10	-1.49248e+10	4.98552e+09	-1.27431e+09	
9.50958e+08	-3.89526e+09	1.06604e+10	-2.3083e+10	2.07364e+10	-2.67076e+10	2.07364e+10	-2.3083e+10	1.06597e+10	-3.87977e+09	7.94774e+08	
-3.33038e+08	1.65172e+09	-6.37519e+09	1.29417e+10	-2.3083e+10	1.95714e+10	-2.3083e+10	1.29417e+10	-6.37519e+09	1.64686e+09	-2.41754e+08	
4.375e+07	-3.76257e+08	2.06883e+09	-6.37519e+09	1.06597e+10	-1.49247e+10	1.06597e+10	-6.37519e+09	2.06883e+09	-3.76257e+08	2.84722e+07	
0	3.47222e+07	-3.76257e+08	1.64686e+09	-3.87879e+09	4.97757e+09	-3.87879e+09	1.64686e+09	-3.76257e+08	3.47222e+07	0	
0	0	2.84722e+07	-2.38699e+08	7.6086e+08	-1.14708e+09	7.6086e+08	-2.38699e+08	2.84722e+07	0	0	
0	0	5.69444e+06	-3.43567e+07	7.29526e+07	-7.39626e+07	-8.91043e+258	-2.57174e+259	5.69444e+06	0	0	
0	6.94444e+06	-7.72149e+07	3.53291e+08	-7.55491e+08	1.19535e+09	-7.55491e+08	-8.61178e+259	-8.0367e+259	6.94444e+06	0	
5.69444e+06	-7.72149e+07	4.46534e+08	-1.17472e+09	3.11699e+09	-1.8759e+09	3.11699e+09	-1.17472e+09	-1.09214e+260	-4.01835e+259	8.75e+06	
-4.96344e+07	3.53291e+08	-1.17472e+09	4.08001e+09	-1.85514e+09	8.19884e+09	-1.85514e+09	4.08001e+09	-1.17472e+09	-2.87059e+259	-6.83506e+07	
1.68136e+08	-7.60352e+08	3.11699e+09	-1.85514e+09	8.40886e+09	-2.14492e+09	8.40886e+09	-1.85514e+09	3.11713e+09	-7.63325e+08	2.01562e+08	
-2.63783e+08	1.21241e+09	-1.87659e+09	8.19884e+09	-2.14492e+09	6.65401e+09	-2.14492e+09	8.19884e+09	-1.87659e+09	1.21241e+09	-2.63783e+08	
2.01562e+08	-7.63325e+08	3.11713e+09	-1.85514e+09	8.40886e+09	-2.14492e+09	8.40886e+09	-1.85514e+09	3.11699e+09	-7.60352e+08	1.68136e+08	
-6.83506e+07	3.54263e+08	-1.17472e+09	4.08001e+09	-1.85514e+09	8.19884e+09	-1.85514e+09	4.08001e+09	-1.17472e+09	3.53291e+08	-4.96344e+07	
8.75e+06	-7.72149e+07	4.46534e+08	-1.17472e+09	3.11699e+09	-1.87659e+09	3.11699e+09	-1.17472e+09	4.46534e+08	-7.72149e+07	5.69444e+06	
0	6.94444e+06	-7.72149e+07	3.53291e+08	-7.60352e+08	1.21128e+09	-7.60352e+08	3.53291e+08	-7.72149e+07	6.94444e+06	0	
0	0	5.69444e+06	-4.96344e+07	1.64122e+08	-2.42365e+08	1.64122e+08	-4.96344e+07	5.69444e+06	0	0	
0	0	0	79119	-308205	394614	-308205	79119	0	0	0	
0	0	123623	-995442	3.05328e+06	-4.46497e+06	3.05328e+06	-995442	123623	0	0	
0	123623	-1.26238e+06	5.13693e+06	-1.08071e+07	1.41364e+07	-1.08071e+07	5.13693e+06	-1.26238e+06	123623	0	
79119	-995442	5.13693e+06	-1.35531e+07	2.17132e+07	-2.37933e+07	2.17132e+07	-1.35531e+07	5.13693e+06	-995442	108789	
-456553	3.05328e+06	-1.08071e+07	2.17132e+07	-2.36851e+07	2.3123e+07	-2.36851e+07	2.17132e+07	-1.08071e+07	3.05823e+06	-548847	
875995	-4.4897e+06	1.41364e+07	-2.37933e+07	2.3123e+07	-1.85328e+07	2.3123e+07	-2.37933e+07	1.41364e+07	-4.4897e+06	875995	
-548847	3.05823e+06	-1.08071e+07	2.17132e+07	-2.36851e+07	2.3123e+07	-2.36851e+07	2.17132e+07	-1.08071e+07	3.05328e+06	-456553	
108789	-995442	5.13693e+06	-1.35531e+07	2.17132e+07	-2.37933e+07	2.17132e+07	-1.35531e+07	5.13693e+06	-995442	79119	
0	123623	-1.26238e+06	5.13693e+06	-1.08071e+07	1.41364e+07	-1.08071e+07	5.13693e+06	-1.26238e+06	123623	0	
0	0	123623	-995442	3.05328e+06	-4.4897e+06	3.05328e+06	-995442	123623	0	0	
0	0	0	79119	-456553	841553	-456553	79119	0	0	0	
0	0	-5.69444e+06	3.41712e+07	-7.12793e+07	7.47722e+07	-7.12793e+07	3.41712e+07	-5.69444e+06	0	0	
0	-6.94444e+06	7.69574e+07	-3.44789e+08	8.00108e+08	-1.06885e+09	8.00108e+08	-3.44789e+08	7.69574e+07	-6.94444e+06	0	
-5.69444e+06	7.69574e+07	-4.33807e+08	1.31048e+09	-2.42092e+09	2.95017e+09	-2.42092e+09	1.31048e+09	-4.33807e+08	7.69574e+07	-8.75e+06	
4.9449e+07	-3.44789e+08	1.31048e+09	-2.99302e+09	4.39798e+09	-4.87216e+09	4.39798e+09	-2.99302e+09	1.31048e+09	-3.45761e+08	6.81145e+07	
-1.65657e+08	8.04969e+08	-2.42092e+09	4.39798e+09	-5.11284e+09	5.05386e+09	-5.11284e+09	4.39798e+09	-2.42106e+09	8.08103e+08	-1.98289e+08	
2.65734e+08	-1.08522e+09	2.95087e+09	-4.87216e+09	5.05386e+09	-4.62803e+09	5.05386e+09	-4.87216e+09	2.95087e+09	-1.08522e+09	2.65734e+08	
-1.98289e+08	8.08103e+08	-2.42106e+09	4.39798e+09	-5.11284e+09	5.05386e+09	-5.11284e+09	4.39798e+09	-2.42092e+09	8.04969e+08	-1.65657e+08	
6.81145e+07	-3.45761e+08	1.31048e+09	-2.99302e+09	4.39798e+09	-4.87216e+09	4.39798e+09	-2.99302e+09	1.31048e+09	-3.44789e+08	4.9449e+07	
